country,period,n_art,deepseek,lexicon,lss,negativity,relations
Australia,2010-09-20,4,0,0,-0.2885295,0.1,5.8
Australia,2010-09-27,4,0,0,-0.87822025,0,5.8
Australia,2010-10-04,2,0,0,-0.6318535,0,5.8
Australia,2010-10-11,5,0,0,-0.1692016,0.1,5.8
Australia,2010-10-18,4,0,0,-0.55435775,0.125,5.8
Australia,2010-10-25,7,0,0,0.0859671428571429,0.0428571428571429,5.8
Australia,2010-11-01,7,0,0,-0.0416025714285714,0.0571428571428571,5.8
Australia,2010-11-08,6,0,0,-0.486975333333333,0.133333333333333,5.8
Australia,2010-11-15,2,0,0,-0.891097,0.15,5.8
Australia,2010-11-22,2,0,0,-0.9027765,0.45,5.8
Australia,2010-11-29,12,0,0,-0.231144666666667,0.05,5.8
Australia,2010-12-06,3,0,0,-0.889705666666667,0.15,5.8
Australia,2010-12-13,2,0,0,-0.239742,0.05,5.8
Australia,2010-12-20,5,0,0,0.2743446,0.22,5.8
Australia,2010-12-27,0,0,0,0,0,5.8
Australia,2011-01-03,3,0,0,0.938744,0.3,5.8
Australia,2011-01-10,4,0,0,0.64713225,0.275,5.8
Australia,2011-01-17,3,0,0,-0.256853666666667,0.266666666666667,5.8
Australia,2011-01-24,5,0,0.00060241,-0.736006,0.14,5.8
Australia,2011-01-31,3,0,0,-0.581697666666667,0.166666666666667,5.8
Australia,2011-02-07,5,0,0,-1.026223,0.04,5.8
Australia,2011-02-14,3,0,0,-0.706347333333333,0.0333333333333333,5.8
Australia,2011-02-21,4,0.005,0,0.9334915,0.4875,5.8
Australia,2011-02-28,2,0,0,-0.295097,0.15,5.8
Australia,2011-03-07,0,0,0,0,0,5.8
Australia,2011-03-14,2,0,0,-0.7833505,0,5.8
Australia,2011-03-21,3,0,0,-0.926589666666667,0.0333333333333333,5.8
Australia,2011-03-28,6,0,0,-0.318074,0.05,5.8
Australia,2011-04-04,13,0,0,-0.518757,0.123076923076923,5.9
Australia,2011-04-11,7,0.00714285714285714,0,-0.649513142857143,0.0285714285714286,5.9
Australia,2011-04-18,4,0,0,0.521193,0.325,5.9
Australia,2011-04-25,7,0.00285714285714286,0,-0.637319285714286,0.0285714285714286,5.9
Australia,2011-05-02,2,0,0,-0.655276,0,5.9
Australia,2011-05-09,3,0,0,0.123708333333333,0.166666666666667,5.9
Australia,2011-05-16,4,0,0,-0.08395625,0.1,5.9
Australia,2011-05-23,3,0.00333333333333333,0,0.0893696666666667,0.233333333333333,5.9
Australia,2011-05-30,2,0,0,-0.9548215,0.15,5.9
Australia,2011-06-06,7,0.00714285714285714,0,0.0432238571428571,0.114285714285714,5.9
Australia,2011-06-13,1,0,0,-1.072906,0.1,5.9
Australia,2011-06-20,5,0,0,-0.279154,0.1,5.9
Australia,2011-06-27,1,0,0,-0.869831,0,5.9
Australia,2011-07-04,4,0,0,0.1420945,0.225,5.9
Australia,2011-07-11,9,0,0,0.050151,0.155555555555556,5.9
Australia,2011-07-18,3,0,0,-0.213997333333333,0.0666666666666667,5.9
Australia,2011-07-25,6,0,0,-0.0979415,0.183333333333333,5.9
Australia,2011-08-01,6,0,0.000998003333333333,-0.0678466666666667,0.35,5.9
Australia,2011-08-08,1,0,0,0.003282,0.1,5.9
Australia,2011-08-15,7,0,0,-0.385613428571429,0.171428571428571,5.9
Australia,2011-08-22,2,0,0,-0.00721249999999996,0.3,5.9
Australia,2011-08-29,5,0,0,-0.396489,0.08,5.9
Australia,2011-09-05,5,0,0,-0.0311710000000001,0.32,5.9
Australia,2011-09-12,0,0,0,0,0,5.9
Australia,2011-09-19,3,0,0,-0.142029333333333,0.133333333333333,5.9
Australia,2011-09-26,6,0,0,0.403739833333333,0.216666666666667,5.9
Australia,2011-10-03,0,0,0,0,0,5.9
Australia,2011-10-10,1,0,0,-1.049044,0.1,5.9
Australia,2011-10-17,2,0,0,0.1455165,0.05,5.9
Australia,2011-10-24,4,0,0,-0.43168975,0.1,5.9
Australia,2011-10-31,2,0,0,0.4804605,0.3,5.9
Australia,2011-11-07,6,0,0,-0.198791,0.133333333333333,5.9
Australia,2011-11-14,4,0,0,-0.146812,0.225,5.9
Australia,2011-11-21,3,0,0,-0.026721,0.0333333333333333,5.9
Australia,2011-11-28,4,0,0,0.09806575,0.15,5.9
Australia,2011-12-05,5,0,0,0.520693,0.3,5.9
Australia,2011-12-12,2,0,0,0.1523155,0,5.9
Australia,2011-12-19,1,0,0,0.429108,0.3,5.9
Australia,2011-12-26,1,0,0,-0.415409,0.1,5.9
Australia,2012-01-02,6,0.00833333333333334,0.000980391666666667,0.1737665,0.266666666666667,5.9
Australia,2012-01-09,5,0,0,0.2008006,0.16,5.9
Australia,2012-01-16,8,0,0,-0.85001625,0.15,5.9
Australia,2012-01-23,0,0,0,0,0,5.9
Australia,2012-01-30,3,0.0266666666666667,0,-0.365091333333333,0.3,5.9
Australia,2012-02-06,5,0,0,-1.0547328,0.08,5.9
Australia,2012-02-13,1,0,0,-0.486234,0,5.9
Australia,2012-02-20,5,0.004,0,-0.144809,0.24,5.9
Australia,2012-02-27,3,0,0,-0.387458,0.0666666666666667,5.9
Australia,2012-03-05,4,0,0,0.8165405,0.3,5.9
Australia,2012-03-12,1,0,0,1.214755,0.1,5.9
Australia,2012-03-19,6,0.0116666666666667,0,0.3278245,0.25,5.9
Australia,2012-03-26,6,0,0,-0.0158673333333333,0.283333333333333,5.9
Australia,2012-04-02,6,0,0,-0.574673333333333,0.116666666666667,5.9
Australia,2012-04-09,8,0,0,0.227186375,0.2625,5.9
Australia,2012-04-16,5,0.01,0,0.8035224,0.38,5.9
Australia,2012-04-23,5,0.02,0,0.8180542,0.34,5.9
Australia,2012-04-30,3,0,0,0.519160333333333,0.566666666666667,5.9
Australia,2012-05-07,3,0.0166666666666667,0.000389863333333333,0.579072666666667,0.433333333333333,5.9
Australia,2012-05-14,5,0.01,0,-0.1660014,0.16,5.9
Australia,2012-05-21,4,0.0125,0,0.13298775,0.475,5.9
Australia,2012-05-28,6,0,0,0.00597583333333335,0.133333333333333,5.9
Australia,2012-06-04,8,0,0,-0.01483375,0.1875,5.9
Australia,2012-06-11,7,0.00714285714285714,0,-0.380014571428571,0.214285714285714,5.9
Australia,2012-06-18,4,0,0.0001269675,-0.446009,0.1,5.9
Australia,2012-06-25,1,0,0,0.167499,0,5.9
Australia,2012-07-02,2,0,0.000631315,0.4850635,0.15,5.9
Australia,2012-07-09,6,0,0,-0.162471333333333,0.2,5.9
Australia,2012-07-16,0,0,0,0,0,5.9
Australia,2012-07-23,7,0,0,-0.591106,0.114285714285714,5.9
Australia,2012-07-30,15,0,0,0.239558533333333,0.293333333333333,5.9
Australia,2012-08-06,6,0,0,0.243554166666667,0.25,5.9
Australia,2012-08-13,1,0,0,0.773904,0.1,5.9
Australia,2012-08-20,3,0,0,-0.175126666666667,0.333333333333333,5.9
Australia,2012-08-27,4,0,0,-0.51609175,0,5.9
Australia,2012-09-03,1,0.05,0,1.107842,0.6,5.9
Australia,2012-09-10,3,0.0333333333333333,0,-0.188624,0.45,5.9
Australia,2012-09-17,3,0,0,-0.731772333333333,0,5.9
Australia,2012-09-24,5,0,0,-0.8920432,0.08,5.9
Australia,2012-10-01,1,0,0,0.249545,0,5.9
Australia,2012-10-08,1,0,0,0.049377,0.3,5.9
Australia,2012-10-15,2,0,0,-1.1404175,0,5.9
Australia,2012-10-22,4,0,0,-0.38112825,0.075,5.9
Australia,2012-10-29,6,0,0,-0.106094166666667,0.0833333333333333,5.9
Australia,2012-11-05,3,0,0,-0.587692666666667,0.0666666666666667,5.9
Australia,2012-11-12,4,0.0125,0,0.52578625,0.325,5.9
Australia,2012-11-19,6,0,0.000214225,-0.106196166666667,0.0666666666666667,5.9
Australia,2012-11-26,9,0,0,-0.417569666666667,0.1,5.9
Australia,2012-12-03,4,0,0,-0.271649,0,5.9
Australia,2012-12-10,8,0,0,-0.199966875,0.1,5.9
Australia,2012-12-17,3,0,0,-0.8644435,0.0333333333333333,5.9
Australia,2012-12-24,2,0,0,-0.262562,0.55,5.9
Australia,2012-12-31,2,0,0,0.289959,0.05,5.9
Australia,2013-01-07,3,0.01,0,-0.024667,0.266666666666667,5.9
Australia,2013-01-14,5,0.01,0,0.0370318,0.31,5.9
Australia,2013-01-21,6,0,0,-0.0958287999999999,0.1,5.9
Australia,2013-01-28,2,0,0,-0.692188,0.15,5.9
Australia,2013-02-04,3,0,0,-2.046323,0.0666666666666667,5.9
Australia,2013-02-11,4,0,0,-0.30420725,0.25,5.9
Australia,2013-02-18,2,0,0.001639345,1.2751675,0.65,5.9
Australia,2013-02-25,6,0,0,-0.4517685,0.175,5.9
Australia,2013-03-04,2,0,0.00054945,-0.5232035,0,5.9
Australia,2013-03-11,3,0,0,-0.288020666666667,0.0333333333333333,5.9
Australia,2013-03-18,3,0,0.0004279,0.0279576666666667,0.1,5.9
Australia,2013-03-25,6,0,0,0.433566833333333,0.408333333333333,5.9
Australia,2013-04-01,4,0,0,-0.55243475,0.175,6.3
Australia,2013-04-08,14,0,0.000206440714285714,-0.09359,0.121428571428571,6.3
Australia,2013-04-15,3,0,0,-0.802626333333333,0.133333333333333,6.3
Australia,2013-04-22,5,0,0,0.046295,0.08,6.3
Australia,2013-04-29,5,0,0,0.4289694,0.12,6.3
Australia,2013-05-06,3,0,0,-0.462945666666667,0.2,6.3
Australia,2013-05-13,2,0,0,0.3384765,0.05,6.3
Australia,2013-05-20,2,0,0,0.264998,0.2,6.3
Australia,2013-05-27,2,0,0,0.535396,0.1,6.3
Australia,2013-06-03,6,0,0,-0.2254285,0.316666666666667,6.3
Australia,2013-06-10,1,0,0,0.427433,0.4,6.3
Australia,2013-06-17,3,0,0,-0.0824163333333333,0.166666666666667,6.3
Australia,2013-06-24,219,0,0,-0.883451821100918,0,6.3
Australia,2013-07-01,6,0,0,-0.2343225,0.25,6.3
Australia,2013-07-08,8,0,0,-0.38780975,0.175,6.3
Australia,2013-07-15,3,0,0,0.03155,0.233333333333333,6.3
Australia,2013-07-22,3,0,0,-0.205493666666667,0.0333333333333333,6.3
Australia,2013-07-29,6,0,0,0.0387685,0.166666666666667,6.3
Australia,2013-08-05,11,0.000909090909090909,0,-0.935595454545454,0.290909090909091,6.3
Australia,2013-08-12,0,0,0,0,0,6.3
Australia,2013-08-19,3,0,0,0.507988333333333,0.166666666666667,6.3
Australia,2013-08-26,2,0,0,-0.8157935,0.1,6.3
Australia,2013-09-02,32,0,0,-0.38027428125,0.20625,6.3
Australia,2013-09-09,2,0,0,-0.2979555,0.15,6.3
Australia,2013-09-16,1,0,0,0.852555,0.1,6.3
Australia,2013-09-23,7,0,0,0.150646857142857,0.0714285714285714,6.3
Australia,2013-09-30,4,0,0,-0.21175575,0.05,6.3
Australia,2013-10-07,6,0.00833333333333334,0,0.2993865,0.2,6.4
Australia,2013-10-14,8,0,0,-0.102368,0.1875,6.4
Australia,2013-10-21,5,0.002,0,0.0149008,0.06,6.4
Australia,2013-10-28,6,0,0,0.121128,0.216666666666667,6.4
Australia,2013-11-04,2,0,0,-0.3667555,0.15,6.3
Australia,2013-11-11,2,0,0,-0.5778145,0.05,6.3
Australia,2013-11-18,0,0,0,0,0,6.3
Australia,2013-11-25,3,0.0166666666666667,0,1.691581,0.516666666666667,6.3
Australia,2013-12-02,4,0.0125,0,0.19912025,0.175,6.3
Australia,2013-12-09,3,0,0,-0.695386333333333,0.1,6.3
Australia,2013-12-16,0,0,0,0,0,6.3
Australia,2013-12-23,4,0,0,0.0269905,0.325,6.3
Australia,2013-12-30,7,0,0,0.765523428571429,0.335714285714286,6.3
Australia,2014-01-06,6,0,0,-0.735871833333333,0.2,6.3
Australia,2014-01-13,4,0.025,0,0.50389725,0.3875,6.3
Australia,2014-01-20,5,0.01,0,0.060612,0.3,6.3
Australia,2014-01-27,3,0,0,-1.932698,0.0333333333333333,6.3
Australia,2014-02-03,3,0,0,-1.768619,0.0333333333333333,6.3
Australia,2014-02-10,5,0,0,0.1484152,0.18,6.3
Australia,2014-02-17,7,0.00285714285714286,0,-0.232216333333333,0.171428571428571,6.3
Australia,2014-02-24,3,0,0,0.862188333333333,0.3,6.3
Australia,2014-03-03,2,0,0,2.887896,0.325,6.3
Australia,2014-03-10,1,0,0,0.359303,0.5,6.3
Australia,2014-03-17,9,0,0,0.565922,0.311111111111111,6.3
Australia,2014-03-24,9,0.00111111111111111,0,0.311739777777778,0.388888888888889,6.3
Australia,2014-03-31,12,0.00666666666666667,0,0.342118083333333,0.266666666666667,6.3
Australia,2014-04-07,19,0.000526315789473685,0,-0.0847274736842105,0.263157894736842,6.4
Australia,2014-04-14,10,0,0,-0.1266042,0.25,6.4
Australia,2014-04-21,9,0,0,0.112941222222222,0.433333333333333,6.4
Australia,2014-04-28,6,0,0,0.458940666666667,0.283333333333333,6.4
Australia,2014-05-05,1,0,0,0.469304,0.3,6.4
Australia,2014-05-12,3,0,0,-0.934271,0.0333333333333333,6.4
Australia,2014-05-19,0,0,0,0,0,6.4
Australia,2014-05-26,5,0.01,0,-0.4682552,0.06,6.4
Australia,2014-06-02,5,0,0,-0.3888368,0.06,6.4
Australia,2014-06-09,5,0,0,0.4067142,0.22,6.4
Australia,2014-06-16,3,0.0166666666666667,0,0.249539333333333,0.3,6.4
Australia,2014-06-23,7,0,0,0.478100857142857,0.314285714285714,6.4
Australia,2014-06-30,1,0,0,1.853188,0.7,6.4
Australia,2014-07-07,4,0,0,-0.644023,0,6.4
Australia,2014-07-14,5,0.004,0,0.422824,0.22,6.4
Australia,2014-07-21,2,0,0,-1.424583,0.05,6.4
Australia,2014-07-28,4,0,0,0.62590625,0.075,6.4
Australia,2014-08-04,3,0,0,0.064271,0.266666666666667,6.4
Australia,2014-08-11,0,0,0,0,0,6.4
Australia,2014-08-18,5,0.02,0,2.440342,0.53,6.4
Australia,2014-08-25,10,0.001,0.001818182,0.8144548,0.21,6.4
Australia,2014-09-01,4,0,0,-0.1796425,0.35,6.4
Australia,2014-09-08,3,0,0,-1.21718,0.0666666666666667,6.4
Australia,2014-09-15,7,0.00142857142857143,0,-0.404755428571429,0.0142857142857143,6.4
Australia,2014-09-22,2,0,0,-0.759966,0.15,6.4
Australia,2014-09-29,2,0,0,-0.2291545,0.1,6.4
Australia,2014-10-06,66,0,0,-0.956812787878788,0.00303030303030303,6.4
Australia,2014-10-13,3,0.0166666666666667,0,0.286195,0.233333333333333,6.4
Australia,2014-10-20,7,0,0,0.328556571428571,0.2,6.4
Australia,2014-10-27,8,0,0,-0.928646125,0.05,6.4
Australia,2014-11-03,13,0,0,-0.202260769230769,0.107692307692308,6.6
Australia,2014-11-10,15,0.00333333333333333,0,-0.426006133333333,0.08,6.6
Australia,2014-11-17,62,0.00129032258064516,0,-0.466708426229508,0.017741935483871,6.6
Australia,2014-11-24,19,0,0,-1.01094921052632,0.0631578947368421,6.6
Australia,2014-12-01,7,0.00285714285714286,0,-0.407179428571429,0.214285714285714,6.6
Australia,2014-12-08,8,0,0,0.235916375,0.2875,6.6
Australia,2014-12-15,2,0,0,1.715003,0.35,6.6
Australia,2014-12-22,2,0,0,-2.693594,0,6.6
Australia,2014-12-29,1,0,0.004329,1.130976,0.6,6.6
Australia,2015-01-05,1,0,0,-0.714299,0,6.6
Australia,2015-01-12,5,0,0,0.2830842,0.24,6.6
Australia,2015-01-19,9,0,0,-0.109700333333333,0.266666666666667,6.6
Australia,2015-01-26,6,0,0,0.161124166666667,0.25,6.6
Australia,2015-02-02,1,0,0,-0.040919,0.1,6.6
Australia,2015-02-09,3,0.00333333333333333,0,0.101621333333333,0.133333333333333,6.6
Australia,2015-02-16,6,0,0,-1.23442216666667,0.05,6.6
Australia,2015-02-23,4,0,0,-0.87983375,0.05,6.6
Australia,2015-03-02,4,0,0,-0.347565,0.15,6.6
Australia,2015-03-09,2,0,0,-0.148792,0.05,6.6
Australia,2015-03-16,5,0,0,-0.426605,0.04,6.6
Australia,2015-03-23,6,0,0,-0.584529333333333,0.0666666666666667,6.6
Australia,2015-03-30,7,0,0,-0.693777714285714,0.0571428571428571,6.6
Australia,2015-04-06,7,0.00142857142857143,0,-0.621779571428571,0.0428571428571429,6.6
Australia,2015-04-13,6,0,0,-0.4772986,0.0833333333333333,6.6
Australia,2015-04-20,3,0,0,-0.210894666666667,0.3,6.6
Australia,2015-04-27,3,0,0,-0.357288666666667,0.283333333333333,6.6
Australia,2015-05-04,4,0.005,0,-0.2509635,0.2,6.6
Australia,2015-05-11,2,0,0.0025,-0.027832,0.1,6.6
Australia,2015-05-18,2,0,0,1.4235965,0.25,6.6
Australia,2015-05-25,4,0,0.0004553725,0.09649125,0.1,6.6
Australia,2015-06-01,3,0,0,0.247756333333333,0.3,6.7
Australia,2015-06-08,1,0,0,-0.922846,0,6.7
Australia,2015-06-15,9,0.00111111111111111,0.000253678888888889,-0.272701444444444,0.133333333333333,6.7
Australia,2015-06-22,10,0,0,-0.00547930000000002,0.205,6.7
Australia,2015-06-29,6,0.00166666666666667,0,-0.189644333333333,0.0833333333333333,6.7
Australia,2015-07-06,5,0,0,0.2664884,0.2,6.7
Australia,2015-07-13,3,0,0,-0.987284666666667,0.166666666666667,6.7
Australia,2015-07-20,2,0,0,-0.6833775,0,6.7
Australia,2015-07-27,4,0,0.00032552,0.643398,0.225,6.7
Australia,2015-08-03,4,0,0,-0.2866545,0.125,6.7
Australia,2015-08-10,4,0,0,0.9187705,0.35,6.7
Australia,2015-08-17,2,0,0,-1.39662,0.1,6.7
Australia,2015-08-24,7,0,0,0.170043285714286,0.0714285714285714,6.7
Australia,2015-08-31,1,0,0,-0.884355,0.1,6.7
Australia,2015-09-07,4,0,0,-0.9163955,0.075,6.7
Australia,2015-09-14,17,0,0,-0.451209176470588,0.0705882352941177,6.7
Australia,2015-09-21,7,0,0,-0.520325,0.0428571428571429,6.7
Australia,2015-09-28,1,0,0,-0.20471,0,6.7
Australia,2015-10-05,2,0,0,0.307757,0.05,6.7
Australia,2015-10-12,5,0,0,-0.7164412,0.1,6.7
Australia,2015-10-19,10,0,0,-0.2912383,0.155,6.7
Australia,2015-10-26,3,0,0,0.520018,0.1,6.7
Australia,2015-11-02,3,0,0,-0.628666666666667,0.0666666666666667,6.7
Australia,2015-11-09,2,0,0,0.168141,0.1,6.7
Australia,2015-11-16,5,0,0,-0.2922512,0.08,6.7
Australia,2015-11-23,1,0,0,-0.546286,0,6.7
Australia,2015-11-30,1,0,0,-0.946879,0.1,6.7
Australia,2015-12-07,4,0.0025,0,-0.37844825,0.1,6.7
Australia,2015-12-14,4,0,0,-0.37049675,0.075,6.7
Australia,2015-12-21,5,0,0,-0.1419074,0.02,6.7
Australia,2015-12-28,3,0.00333333333333333,0,-0.792586,0.166666666666667,6.7
Australia,2016-01-04,4,0,0,-0.315024,0.05,6.7
Australia,2016-01-11,3,0,0,-0.515053,0.1,6.7
Australia,2016-01-18,3,0,0,-0.962008666666667,0.0333333333333333,6.7
Australia,2016-01-25,1,0,0,0.996969,0.6,6.7
Australia,2016-02-01,5,0,0,-0.4195594,0.06,6.5
Australia,2016-02-08,7,0,0,-1.5888045,0.0428571428571428,6.5
Australia,2016-02-15,9,0.00555555555555556,0.000491642222222222,0.162567,0.2,6.5
Australia,2016-02-22,8,0,0,-0.39870075,0.1875,6.5
Australia,2016-02-29,35,0,0,-0.921033685714286,0.00571428571428572,6.5
Australia,2016-03-07,1,0,0,-0.468785,0.1,6.4
Australia,2016-03-14,3,0,0.00211640333333333,2.27261366666667,0.8,6.4
Australia,2016-03-21,2,0,0,-0.178493,0.25,6.4
Australia,2016-03-28,6,0,0,0.2325685,0.166666666666667,6.4
Australia,2016-04-04,6,0,0,-0.0615628,0.183333333333333,6.5
Australia,2016-04-11,8,0,0,-0.3445715,0.0625,6.5
Australia,2016-04-18,7,0,0,0.300770428571429,0.228571428571429,6.5
Australia,2016-04-25,5,0,0,-0.1875082,0.08,6.5
Australia,2016-05-02,10,0,0,-0.3877756,0.1,6.5
Australia,2016-05-09,5,0,0,-0.4430266,0.22,6.5
Australia,2016-05-16,3,0.0166666666666667,0,0.900175666666667,0.466666666666667,6.5
Australia,2016-05-23,7,0.00142857142857143,0,-0.125687714285714,0.128571428571429,6.5
Australia,2016-05-30,4,0,0,-0.20928825,0.15,6.5
Australia,2016-06-06,3,0,0,-0.771991,0.233333333333333,6.5
Australia,2016-06-13,4,0,0,-0.37917325,0.125,6.5
Australia,2016-06-20,3,0,0,-0.491226,0.1,6.5
Australia,2016-06-27,7,0,0,-0.461894428571429,0.185714285714286,6.5
Australia,2016-07-04,2,0,0,-0.1124675,0.2,6.2
Australia,2016-07-11,7,0.00714285714285714,0.000473037142857143,0.641673428571429,0.242857142857143,6.2
Australia,2016-07-18,5,0,0.00040404,0.064391,0.36,6.2
Australia,2016-07-25,10,0.014,0.001333333,0.294373,0.21,6.2
Australia,2016-08-01,6,0,0,0.145529666666667,0.233333333333333,6.2
Australia,2016-08-08,11,0,0,0.209939090909091,0.336363636363636,6.2
Australia,2016-08-15,32,0.0015625,0,-0.04391390625,0.1265625,6.2
Australia,2016-08-22,29,0,0,-1.0681314137931,0.00689655172413793,6.2
Australia,2016-08-29,2,0,0,-0.0242645,0.1,6.2
Australia,2016-09-05,8,0,0,-0.46958375,0.025,6.2
Australia,2016-09-12,6,0,0,-1.093411,0.116666666666667,6.2
Australia,2016-09-19,5,0,0,-0.2730842,0.02,6.2
Australia,2016-09-26,2,0,0,-0.3564235,0,6.2
Australia,2016-10-03,3,0,0,-0.703866666666667,0,6.2
Australia,2016-10-10,5,0.08,0,-0.84987925,0.14,6.2
Australia,2016-10-17,2,0,0,-0.3921255,0.05,6.2
Australia,2016-10-24,4,0,0,0.111926,0.175,6.2
Australia,2016-10-31,5,0,0,-0.3775256,0.04,6.2
Australia,2016-11-07,4,0,0,-0.13604775,0.1,6.2
Australia,2016-11-14,10,0,0,-0.9159549,0.06,6.2
Australia,2016-11-21,4,0,0.0025,-0.3304375,0.05,6.2
Australia,2016-11-28,6,0,0,-0.5679765,0.0333333333333333,6.2
Australia,2016-12-05,1,0,0,-0.638145,0.1,6.2
Australia,2016-12-12,4,0.015,0.0002079875,0.21557725,0.35,6.2
Australia,2016-12-19,1,0,0,-0.645251,0.1,6.2
Australia,2016-12-26,3,0,0,-1.12201333333333,0.1,6.2
Australia,2017-01-02,3,0.00333333333333333,0,0.245340333333333,0.166666666666667,6.2
Australia,2017-01-09,4,0,0,-0.524533,0.05,6.2
Australia,2017-01-16,5,0.01,0,0.3149246,0.3,6.2
Australia,2017-01-23,5,0,0,-1.3561862,0.16,6.2
Australia,2017-01-30,5,0,0,-1.17133575,0.04,6.2
Australia,2017-02-06,7,0,0,-0.448910285714286,0.242857142857143,6.2
Australia,2017-02-13,7,0,0,-0.482320142857143,0.114285714285714,6.2
Australia,2017-02-20,4,0,0,-0.4598155,0.05,6.2
Australia,2017-02-27,4,0,0,-0.569089,0.075,6.2
Australia,2017-03-06,0,0,0,0,0,6.2
Australia,2017-03-13,4,0,0,-0.2728085,0,6.2
Australia,2017-03-20,15,0.004,0,-0.468163866666667,0.06,6.2
Australia,2017-03-27,8,0,0,-0.460553714285714,0.075,6.2
Australia,2017-04-03,3,0,0,0.411358333333333,0.166666666666667,6.2
Australia,2017-04-10,3,0,0,-0.150024333333333,0.233333333333333,6.2
Australia,2017-04-17,5,0.002,0,-0.5625444,0.04,6.2
Australia,2017-04-24,11,0,0,0.545544909090909,0.281818181818182,6.2
Australia,2017-05-01,5,0,0,-0.5039162,0.04,6.2
Australia,2017-05-08,6,0,0.000278473333333333,-0.0437461666666667,0.0666666666666667,6.2
Australia,2017-05-15,6,0.00166666666666667,0,-0.787651333333333,0.0333333333333333,6.2
Australia,2017-05-22,2,0,0,-0.5247485,0.05,6.2
Australia,2017-05-29,3,0,0,-0.313793333333333,0.1,6.2
Australia,2017-06-05,9,0,0,-0.588179222222222,0.133333333333333,6.2
Australia,2017-06-12,3,0,0,-0.0802826666666667,0.1,6.2
Australia,2017-06-19,5,0,0,-0.2511096,0.16,6.2
Australia,2017-06-26,3,0.0166666666666667,0,-0.400255666666667,0.0333333333333333,6.2
Australia,2017-07-03,6,0,0,-0.599658,0.0333333333333333,6.2
Australia,2017-07-10,2,0,0,-0.787781,0.15,6.2
Australia,2017-07-17,4,0.0125,0,-0.7182795,0.025,6.2
Australia,2017-07-24,3,0,0,-1.359641,0.0333333333333333,6.2
Australia,2017-07-31,5,0,0,-0.4902892,0.1,6.2
Australia,2017-08-07,6,0.00166666666666667,0,0.371742,0.133333333333333,6.2
Australia,2017-08-14,9,0,0,-0.578012333333333,0.111111111111111,6.2
Australia,2017-08-21,2,0,0,-1.089482,0.05,6.2
Australia,2017-08-28,3,0,0,-0.600777,0.0333333333333333,6.2
Australia,2017-09-04,1,0,0,-0.710358,0.1,6.2
Australia,2017-09-11,6,0,0,-0.981904666666667,0.166666666666667,6.2
Australia,2017-09-18,3,0,0,-0.423978666666667,0.0666666666666667,6.2
Australia,2017-09-25,1,0,0,-0.495357,0,6.2
Australia,2017-10-02,1,0,0,-1.445997,0,6.2
Australia,2017-10-09,0,0,0,0,0,6.2
Australia,2017-10-16,3,0,0,-0.963386333333333,0.0333333333333333,6.2
Australia,2017-10-23,3,0,0,-1.700337,0.0333333333333333,6.2
Australia,2017-10-30,5,0,0,-0.5054304,0.16,6.2
Australia,2017-11-06,2,0,0,-0.00185049999999998,0.05,6.1
Australia,2017-11-13,4,0.0025,0,0.088274,0.1,6.1
Australia,2017-11-20,2,0,0,-1.108956,0.15,6.1
Australia,2017-11-27,4,0,0,-1.0397135,0.075,6.1
Australia,2017-12-04,5,0.002,0,-0.023036,0.08,5.9
Australia,2017-12-11,8,0.0125,0,0.182658375,0.2125,5.9
Australia,2017-12-18,4,0,0,0.00855175000000003,0.275,5.9
Australia,2017-12-25,0,0,0,0,0,5.9
Australia,2018-01-01,1,0,0,-1.318321,0,5.9
Australia,2018-01-08,3,0.0166666666666667,0,0.507177,0.616666666666667,5.9
Australia,2018-01-15,7,0,0,0.226008285714286,0.271428571428571,5.9
Australia,2018-01-22,1,0,0.00099206,1.545139,0.4,5.9
Australia,2018-01-29,4,0,0,0.50624175,0.35,5.9
Australia,2018-02-05,2,0,0,-0.772412,0,5.9
Australia,2018-02-12,2,0,0,-0.971195,0.2,5.9
Australia,2018-02-19,4,0,0,-1.74704325,0.075,5.9
Australia,2018-02-26,1,0,0,-0.716107,0.1,5.9
Australia,2018-03-05,0,0,0,0,0,5.9
Australia,2018-03-12,2,0,0,-0.808,0.05,5.9
Australia,2018-03-19,1,0,0,0.579672,0.1,5.9
Australia,2018-03-26,7,0,0,0.264075428571429,0.207142857142857,5.9
Australia,2018-04-02,3,0,0,0.625701666666667,0.2,5.8
Australia,2018-04-09,2,0,0,-1.0033095,0.1,5.8
Australia,2018-04-16,7,0,0,-0.245793666666667,0.214285714285714,5.8
Australia,2018-04-23,2,0,0,0.550907,0.15,5.8
Australia,2018-04-30,0,0,0,0,0,5.8
Australia,2018-05-07,1,0,0,-0.364124,0.1,5.8
Australia,2018-05-14,4,0,0,-0.43598,0.05,5.8
Australia,2018-05-21,4,0,0,-0.64966375,0.025,5.8
Australia,2018-05-28,3,0,0,-0.458486,0,5.8
Australia,2018-06-04,0,0,0,0,0,5.8
Australia,2018-06-11,1,0,0,0.162113,0.1,5.8
Australia,2018-06-18,3,0,0,-0.529490333333333,0.133333333333333,5.8
Australia,2018-06-25,2,0,0,-0.852896,0.05,5.8
Australia,2018-07-02,3,0,0,-1.109812,0.166666666666667,5.8
Australia,2018-07-09,5,0,0,-0.1799932,0.06,5.8
Australia,2018-07-16,1,0,0,-0.663654,0.1,5.8
Australia,2018-07-23,0,0,0,0,0,5.8
