resolution,index,country,as_of,latest,ewma_baseline,alarm_3p,alarm_3p_alert,alarm_5p,alarm_5p_alert,cusum,cusum_alert
Weekly,lss,Spain,2026-07-14,0.005,-0.1824,0.38,NORMAL,0.38,NORMAL,9.06,RED
Weekly,lss,Sri Lanka,2026-07-14,-0.0231,-0.1325,0.18,NORMAL,0.19,NORMAL,0.0,NORMAL
Weekly,lss,St. Helena,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,lss,St. Kitts & Nevis,2026-07-14,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,lss,St. Lucia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,lss,St. Vincent & Grenadines,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,lss,Sudan,2026-07-14,0.0,0.0025,-0.01,NORMAL,0.01,NORMAL,0.0,NORMAL
Weekly,lss,Suriname,2026-07-14,0.0,-0.0135,0.16,NORMAL,0.16,NORMAL,0.0,NORMAL
Weekly,lss,Svalbard & Jan Mayen,2026-07-14,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,lss,Sweden,2026-07-14,0.0,-0.0522,0.19,NORMAL,0.19,NORMAL,0.0,NORMAL
Weekly,lss,Switzerland,2026-07-14,0.0,-0.0588,0.15,NORMAL,0.16,NORMAL,0.0,NORMAL
Weekly,lss,Syria,2026-07-14,0.0,0.0028,-0.09,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,lss,São Tomé & Príncipe,2026-07-14,0.0,-0.0036,0.23,NORMAL,0.23,NORMAL,0.0,NORMAL
Weekly,lss,Taiwan,2026-07-14,-0.0266,0.0489,-0.1,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,lss,Tajikistan,2026-07-14,0.0,-0.1419,0.32,NORMAL,0.32,NORMAL,4.75,YELLOW
Weekly,lss,Tanzania,2026-07-14,-0.0288,-0.134,0.32,NORMAL,0.32,NORMAL,1.91,NORMAL
Weekly,lss,Thailand,2026-07-14,-0.0085,-0.1947,0.39,NORMAL,0.4,NORMAL,11.69,RED
Weekly,lss,Timor-Leste,2026-07-14,0.0,-0.052,0.16,NORMAL,0.16,NORMAL,0.0,NORMAL
Weekly,lss,Togo,2026-07-14,0.0,-0.016,0.14,NORMAL,0.14,NORMAL,0.0,NORMAL
Weekly,lss,Tonga,2026-07-14,0.0,-0.0147,0.05,NORMAL,0.05,NORMAL,0.0,NORMAL
Weekly,lss,Trinidad & Tobago,2026-07-14,0.0,-0.0054,0.05,NORMAL,0.05,NORMAL,0.0,NORMAL
Weekly,lss,Tunisia,2026-07-14,0.0,-0.0621,0.54,NORMAL,0.45,NORMAL,0.0,NORMAL
Weekly,lss,Turkey,2026-07-14,-0.0231,-0.1219,0.25,NORMAL,0.25,NORMAL,0.0,NORMAL
Weekly,lss,Turkmenistan,2026-07-14,0.0,-0.14,0.31,NORMAL,0.31,NORMAL,2.98,NORMAL
Weekly,lss,Tuvalu,2026-07-14,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,lss,UK,2026-07-14,0.0061,-0.224,0.39,NORMAL,0.39,NORMAL,11.3,RED
Weekly,lss,US,2026-07-14,0.0115,-0.0575,0.16,NORMAL,0.15,NORMAL,0.0,NORMAL
Weekly,lss,Uganda,2026-07-14,0.0,-0.0743,0.22,NORMAL,0.22,NORMAL,0.0,NORMAL
Weekly,lss,Ukraine,2026-07-14,0.0281,-0.0033,0.06,NORMAL,0.04,NORMAL,0.0,NORMAL
Weekly,lss,United Arab Emirates,2026-07-14,0.0,-0.1778,0.39,NORMAL,0.38,NORMAL,12.34,RED
Weekly,lss,Uruguay,2026-07-14,0.0,-0.0584,0.17,NORMAL,0.17,NORMAL,0.0,NORMAL
Weekly,lss,Uzbekistan,2026-07-14,0.0,-0.2097,0.43,NORMAL,0.44,NORMAL,17.8,RED
Weekly,lss,Vanuatu,2026-07-14,0.0,-0.0121,0.37,NORMAL,0.37,NORMAL,0.0,NORMAL
Weekly,lss,Vatican City,2026-07-14,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,lss,Venezuela,2026-07-14,0.0,-0.0176,0.22,NORMAL,0.24,NORMAL,0.0,NORMAL
Weekly,lss,Vietnam,2026-07-14,-0.0284,-0.2037,0.42,NORMAL,0.4,NORMAL,13.63,RED
Weekly,lss,Western Sahara,2026-07-14,0.0,-0.0,0.0,NORMAL,0.0,NORMAL,0.0,NORMAL
Weekly,lss,Yemen,2026-07-14,0.0,-0.0083,0.15,NORMAL,0.15,NORMAL,0.0,NORMAL
Weekly,lss,Zambia,2026-07-14,-0.0288,-0.0927,0.19,NORMAL,0.19,NORMAL,0.0,NORMAL
Weekly,lss,Zimbabwe,2026-07-14,0.0,-0.0666,0.25,NORMAL,0.26,NORMAL,0.0,NORMAL
Weekly,negativity,Afghanistan,2026-07-14,0.0,0.0668,-0.35,NORMAL,-0.35,NORMAL,0.0,NORMAL
Weekly,negativity,Albania,2026-07-14,0.0,0.0068,-0.29,NORMAL,-0.29,NORMAL,2.74,NORMAL
Weekly,negativity,Algeria,2026-07-14,0.0,0.0125,-0.3,NORMAL,-0.3,NORMAL,0.0,NORMAL
Weekly,negativity,American Samoa,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Andorra,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Angola,2026-07-14,0.0,0.0073,-0.27,NORMAL,-0.27,NORMAL,0.0,NORMAL
Weekly,negativity,Antarctica,2026-07-14,0.0,0.003,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,negativity,Antigua & Barbuda,2026-07-14,0.0,0.0082,-0.12,NORMAL,-0.12,NORMAL,0.0,NORMAL
Weekly,negativity,Argentina,2026-07-14,0.0,0.0524,0.03,NORMAL,0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Armenia,2026-07-14,0.0,0.003,-0.19,NORMAL,-0.19,NORMAL,0.0,NORMAL
Weekly,negativity,Aruba,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Australia,2026-07-14,0.0,0.1719,1.24,NORMAL,0.7,NORMAL,5.37,RED
Weekly,negativity,Austria,2026-07-14,0.0,0.0432,-0.43,NORMAL,0.77,NORMAL,4.97,YELLOW
Weekly,negativity,Azerbaijan,2026-07-14,0.0,0.032,-0.48,NORMAL,-0.48,NORMAL,0.87,NORMAL
Weekly,negativity,Bahamas,2026-07-14,0.0,0.0005,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Weekly,negativity,Bahrain,2026-07-14,0.0,0.0327,-0.34,NORMAL,-0.34,NORMAL,0.44,NORMAL
Weekly,negativity,Bangladesh,2026-07-14,0.05,0.0299,-0.18,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,negativity,Barbados,2026-07-14,0.0,0.0002,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Belarus,2026-07-14,0.0,0.0386,-0.23,NORMAL,0.48,NORMAL,4.18,YELLOW
Weekly,negativity,Belgium,2026-07-14,0.3,0.0563,0.4,NORMAL,0.22,NORMAL,1.73,NORMAL
Weekly,negativity,Belize,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Benin,2026-07-14,0.0,0.012,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,negativity,Bermuda,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Bhutan,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Bolivia,2026-07-14,0.0,0.0032,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,negativity,Bosnia & Herzegovina,2026-07-14,0.0,0.0037,2.14,YELLOW,1.18,NORMAL,5.29,RED
Weekly,negativity,Botswana,2026-07-14,0.0,0.0028,-0.14,NORMAL,-0.14,NORMAL,0.0,NORMAL
Weekly,negativity,Brazil,2026-07-14,0.0,0.0896,-0.03,NORMAL,0.01,NORMAL,0.0,NORMAL
Weekly,negativity,British Virgin Islands,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Brunei,2026-07-14,0.0,0.0189,-0.24,NORMAL,-0.24,NORMAL,0.0,NORMAL
Weekly,negativity,Bulgaria,2026-07-14,0.0,0.0089,-0.36,NORMAL,-0.36,NORMAL,0.0,NORMAL
Weekly,negativity,Burkina Faso,2026-07-14,0.0,0.0014,-0.09,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,negativity,Burundi,2026-07-14,0.0,0.0141,-0.2,NORMAL,0.08,NORMAL,0.0,NORMAL
Weekly,negativity,Cambodia,2026-07-14,0.05,0.0812,-0.29,NORMAL,-0.21,NORMAL,0.0,NORMAL
Weekly,negativity,Cameroon,2026-07-14,0.1,0.0175,0.26,NORMAL,0.04,NORMAL,0.77,NORMAL
Weekly,negativity,Canada,2026-07-14,0.375,0.1598,2.17,YELLOW,1.27,NORMAL,6.15,RED
Weekly,negativity,Cape Verde,2026-07-14,0.0,0.0101,1.6,NORMAL,0.8,NORMAL,6.41,RED
Weekly,negativity,Cayman Islands,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Central African Republic,2026-07-14,0.0,0.0004,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Chad,2026-07-14,0.0,0.013,-0.13,NORMAL,-0.13,NORMAL,0.0,NORMAL
Weekly,negativity,Chile,2026-07-14,0.0,0.0494,-0.2,NORMAL,-0.25,NORMAL,0.0,NORMAL
Weekly,negativity,China,2026-07-14,0.0,0.0173,-0.35,NORMAL,-0.35,NORMAL,0.0,NORMAL
Weekly,negativity,Colombia,2026-07-14,0.0,0.0061,-0.24,NORMAL,-0.24,NORMAL,0.0,NORMAL
Weekly,negativity,Comoros,2026-07-14,0.0,0.0016,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Weekly,negativity,Congo - Brazzaville,2026-07-14,0.0,0.0174,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,negativity,Congo - Kinshasa,2026-07-14,0.0,0.0763,-0.53,NORMAL,-0.04,NORMAL,5.3,RED
Weekly,negativity,Cook Islands,2026-07-14,0.0,0.0004,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,negativity,Costa Rica,2026-07-14,0.0,0.0048,-0.31,NORMAL,-0.31,NORMAL,0.0,NORMAL
Weekly,negativity,Croatia,2026-07-14,0.0,0.0093,-0.39,NORMAL,-0.39,NORMAL,0.0,NORMAL
Weekly,negativity,Cuba,2026-07-14,0.85,0.1666,0.68,NORMAL,0.52,NORMAL,2.38,NORMAL
Weekly,negativity,Curaçao,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Cyprus,2026-07-14,0.0,0.0047,-0.2,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,negativity,Czechia,2026-07-14,0.5,0.0267,1.91,NORMAL,1.0,NORMAL,6.08,RED
Weekly,negativity,Côte d’Ivoire,2026-07-14,0.0,0.0114,0.72,NORMAL,0.28,NORMAL,0.45,NORMAL
Weekly,negativity,Denmark,2026-07-14,0.0,0.0758,0.9,NORMAL,0.54,NORMAL,4.29,YELLOW
Weekly,negativity,Djibouti,2026-07-14,0.0,0.0208,-0.29,NORMAL,1.09,NORMAL,3.96,YELLOW
Weekly,negativity,Dominica,2026-07-14,0.05,0.0132,0.05,NORMAL,-0.05,NORMAL,0.09,NORMAL
Weekly,negativity,Dominican Republic,2026-07-14,0.0,0.0029,-0.3,NORMAL,-0.3,NORMAL,0.0,NORMAL
Weekly,negativity,Ecuador,2026-07-14,0.0,0.0096,-0.34,NORMAL,0.37,NORMAL,0.0,NORMAL
Weekly,negativity,Egypt,2026-07-14,0.025,0.072,-0.62,NORMAL,-0.52,NORMAL,0.0,NORMAL
Weekly,negativity,El Salvador,2026-07-14,0.0,0.0018,-0.03,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,negativity,Equatorial Guinea,2026-07-14,0.0,0.001,-0.07,NORMAL,-0.07,NORMAL,0.0,NORMAL
Weekly,negativity,Eritrea,2026-07-14,0.0,0.0047,-0.31,NORMAL,-0.31,NORMAL,0.31,NORMAL
Weekly,negativity,Estonia,2026-07-14,0.0,0.0038,-0.25,NORMAL,-0.25,NORMAL,0.0,NORMAL
Weekly,negativity,Eswatini,2026-07-14,0.0,0.0389,-0.26,NORMAL,-0.26,NORMAL,2.65,NORMAL
Weekly,negativity,Ethiopia,2026-07-14,0.0,0.0612,-0.14,NORMAL,-0.27,NORMAL,0.2,NORMAL
Weekly,negativity,Faroe Islands,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Fiji,2026-07-14,0.0,0.0136,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,Finland,2026-07-14,0.0,0.0325,1.94,NORMAL,1.02,NORMAL,4.64,YELLOW
Weekly,negativity,France,2026-07-14,0.37,0.1507,0.9,NORMAL,0.51,NORMAL,7.57,RED
Weekly,negativity,French Polynesia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Gabon,2026-07-14,0.0,0.0113,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,negativity,Gambia,2026-07-14,0.0,0.0081,1.07,NORMAL,0.5,NORMAL,2.97,NORMAL
Weekly,negativity,Georgia,2026-07-14,0.0,0.0205,-0.28,NORMAL,-0.14,NORMAL,1.25,NORMAL
Weekly,negativity,Germany,2026-07-14,0.1,0.1313,0.64,NORMAL,0.15,NORMAL,5.74,RED
Weekly,negativity,Ghana,2026-07-14,0.0,0.0261,-0.46,NORMAL,-0.46,NORMAL,0.0,NORMAL
Weekly,negativity,Gibraltar,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Greece,2026-07-14,0.05,0.0309,-0.28,NORMAL,-0.41,NORMAL,0.0,NORMAL
Weekly,negativity,Greenland,2026-07-14,0.0,0.0512,-0.29,NORMAL,-0.29,NORMAL,0.0,NORMAL
Weekly,negativity,Grenada,2026-07-14,0.0,0.0011,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Weekly,negativity,Guadeloupe,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Guam,2026-07-14,0.0,0.0003,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Guatemala,2026-07-14,0.0,0.0017,-0.02,NORMAL,-0.02,NORMAL,0.0,NORMAL
Weekly,negativity,Guinea,2026-07-14,0.0,0.0172,0.52,NORMAL,1.22,NORMAL,4.08,YELLOW
Weekly,negativity,Guinea-Bissau,2026-07-14,0.0,0.0019,-0.28,NORMAL,-0.28,NORMAL,0.0,NORMAL
Weekly,negativity,Guyana,2026-07-14,0.0,0.0205,-0.27,NORMAL,-0.27,NORMAL,0.0,NORMAL
Weekly,negativity,Haiti,2026-07-14,0.0,0.0008,-0.01,NORMAL,-0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Honduras,2026-07-14,0.0,0.0012,-0.17,NORMAL,-0.17,NORMAL,0.0,NORMAL
Weekly,negativity,Hungary,2026-07-14,0.0,0.0309,-0.21,NORMAL,-0.31,NORMAL,0.0,NORMAL
Weekly,negativity,Iceland,2026-07-14,0.0,0.0035,-0.08,NORMAL,-0.08,NORMAL,0.0,NORMAL
Weekly,negativity,India,2026-07-14,0.0,0.1425,0.61,NORMAL,0.24,NORMAL,0.44,NORMAL
Weekly,negativity,Indonesia,2026-07-14,0.0833,0.0779,-0.32,NORMAL,0.17,NORMAL,0.44,NORMAL
Weekly,negativity,Iran,2026-07-14,0.3833,0.3025,0.46,NORMAL,0.3,NORMAL,16.09,RED
Weekly,negativity,Iraq,2026-07-14,0.0,0.0542,-0.03,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,negativity,Ireland,2026-07-14,0.0,0.0076,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Weekly,negativity,Israel,2026-07-14,0.0,0.2889,-0.89,NORMAL,-0.61,NORMAL,0.0,NORMAL
Weekly,negativity,Italy,2026-07-14,0.425,0.076,0.65,NORMAL,0.39,NORMAL,3.01,YELLOW
Weekly,negativity,Jamaica,2026-07-14,0.0,0.0199,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Weekly,negativity,Japan,2026-07-14,0.4667,0.4768,0.32,NORMAL,0.59,NORMAL,26.26,RED
Weekly,negativity,Jordan,2026-07-14,0.0,0.0222,0.15,NORMAL,-0.03,NORMAL,0.0,NORMAL
Weekly,negativity,Kazakhstan,2026-07-14,0.075,0.0494,0.39,NORMAL,0.02,NORMAL,0.09,NORMAL
Weekly,negativity,Kenya,2026-07-14,0.1,0.0488,0.02,NORMAL,0.19,NORMAL,0.37,NORMAL
Weekly,negativity,Kiribati,2026-07-14,0.0,0.0016,-0.11,NORMAL,-0.11,NORMAL,0.0,NORMAL
Weekly,negativity,Kuwait,2026-07-14,0.0,0.0265,-0.22,NORMAL,-0.22,NORMAL,0.77,NORMAL
Weekly,negativity,Kyrgyzstan,2026-07-14,0.05,0.0383,0.26,NORMAL,-0.04,NORMAL,0.0,NORMAL
Weekly,negativity,Laos,2026-07-14,0.1,0.06,0.38,NORMAL,0.15,NORMAL,3.44,YELLOW
Weekly,negativity,Latvia,2026-07-14,0.0,0.0053,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Weekly,negativity,Lebanon,2026-07-14,0.0,0.0569,-0.17,NORMAL,-0.05,NORMAL,0.0,NORMAL
Weekly,negativity,Lesotho,2026-07-14,0.05,0.0092,0.17,NORMAL,0.02,NORMAL,0.39,NORMAL
Weekly,negativity,Liberia,2026-07-14,0.0,0.0158,-0.22,NORMAL,-0.22,NORMAL,0.15,NORMAL
Weekly,negativity,Libya,2026-07-14,0.0,0.0142,-0.21,NORMAL,-0.21,NORMAL,0.0,NORMAL
Weekly,negativity,Liechtenstein,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Lithuania,2026-07-14,0.0,0.0023,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,negativity,Luxembourg,2026-07-14,0.0,0.0091,-0.27,NORMAL,0.32,NORMAL,0.0,NORMAL
Weekly,negativity,Madagascar,2026-07-14,0.0,0.0086,1.02,NORMAL,0.47,NORMAL,1.78,NORMAL
Weekly,negativity,Malawi,2026-07-14,0.1,0.0152,1.44,NORMAL,0.69,NORMAL,3.46,YELLOW
Weekly,negativity,Malaysia,2026-07-14,0.0,0.0983,-0.24,NORMAL,0.38,NORMAL,2.66,NORMAL
Weekly,negativity,Maldives,2026-07-14,0.0,0.0096,0.23,NORMAL,0.01,NORMAL,0.0,NORMAL
Weekly,negativity,Mali,2026-07-14,0.0,0.0244,-0.26,NORMAL,-0.26,NORMAL,0.0,NORMAL
Weekly,negativity,Malta,2026-07-14,0.0,0.0022,-0.16,NORMAL,-0.16,NORMAL,0.0,NORMAL
Weekly,negativity,Marshall Islands,2026-07-14,0.0,0.0039,2.12,YELLOW,1.16,NORMAL,5.93,RED
Weekly,negativity,Martinique,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Mauritania,2026-07-14,0.0,0.0094,-0.22,NORMAL,-0.22,NORMAL,1.85,NORMAL
Weekly,negativity,Mauritius,2026-07-14,0.0,0.0101,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,Mexico,2026-07-14,0.1,0.087,1.02,NORMAL,0.97,NORMAL,2.99,NORMAL
Weekly,negativity,Micronesia (Federated States of),2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Moldova,2026-07-14,0.0,0.0214,-0.26,NORMAL,-0.26,NORMAL,3.02,YELLOW
Weekly,negativity,Monaco,2026-07-14,0.0,0.0001,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Mongolia,2026-07-14,0.025,0.0534,-0.04,NORMAL,0.1,NORMAL,0.0,NORMAL
Weekly,negativity,Montenegro,2026-07-14,0.0,0.0222,0.91,NORMAL,1.14,NORMAL,10.03,RED
Weekly,negativity,Morocco,2026-07-14,0.0,0.0215,0.64,NORMAL,0.19,NORMAL,1.48,NORMAL
Weekly,negativity,Mozambique,2026-07-14,0.1,0.0231,0.79,NORMAL,0.31,NORMAL,0.91,NORMAL
Weekly,negativity,Myanmar (Burma),2026-07-14,0.0,0.0733,-0.52,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,negativity,Namibia,2026-07-14,0.0,0.0192,1.17,NORMAL,0.46,NORMAL,2.35,NORMAL
Weekly,negativity,Nauru,2026-07-14,0.0,0.0167,-0.22,NORMAL,-0.22,NORMAL,0.0,NORMAL
Weekly,negativity,Nepal,2026-07-14,0.0,0.0563,-0.41,NORMAL,-0.32,NORMAL,0.01,NORMAL
Weekly,negativity,Netherlands,2026-07-14,0.0,0.1237,0.37,NORMAL,0.06,NORMAL,7.97,RED
Weekly,negativity,New Caledonia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,New Zealand,2026-07-14,0.1,0.081,-0.29,NORMAL,0.66,NORMAL,2.1,NORMAL
Weekly,negativity,Nicaragua,2026-07-14,0.0,0.0044,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,Niger,2026-07-14,0.0,0.005,-0.1,NORMAL,-0.1,NORMAL,0.0,NORMAL
Weekly,negativity,Nigeria,2026-07-14,0.85,0.0677,1.71,NORMAL,1.12,NORMAL,4.99,YELLOW
Weekly,negativity,Niue,2026-07-14,0.0,0.0004,-0.12,NORMAL,-0.12,NORMAL,0.0,NORMAL
Weekly,negativity,North Korea,2026-07-14,0.0333,0.0737,-0.2,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,negativity,North Macedonia,2026-07-14,0.0,0.0009,-0.14,NORMAL,-0.14,NORMAL,0.0,NORMAL
Weekly,negativity,Northern Mariana Islands,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Norway,2026-07-14,0.0,0.0527,2.07,YELLOW,1.12,NORMAL,6.63,RED
Weekly,negativity,Oman,2026-07-14,0.0,0.0415,-0.34,NORMAL,0.07,NORMAL,0.0,NORMAL
Weekly,negativity,Pakistan,2026-07-14,0.075,0.1189,-0.61,NORMAL,-0.05,NORMAL,0.0,NORMAL
Weekly,negativity,Palau,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Palestinian Territories,2026-07-14,0.0,0.2046,-0.7,NORMAL,0.05,NORMAL,0.0,NORMAL
Weekly,negativity,Panama,2026-07-14,0.0,0.0193,-0.19,NORMAL,-0.19,NORMAL,0.0,NORMAL
Weekly,negativity,Papua New Guinea,2026-07-14,0.0,0.0084,-0.23,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,negativity,Paraguay,2026-07-14,0.0,0.0008,-0.06,NORMAL,-0.06,NORMAL,0.0,NORMAL
Weekly,negativity,Peru,2026-07-14,0.0,0.0394,1.01,NORMAL,0.34,NORMAL,1.6,NORMAL
Weekly,negativity,Philippines,2026-07-14,0.804,0.3115,1.57,NORMAL,0.84,NORMAL,14.44,RED
Weekly,negativity,Poland,2026-07-14,0.0,0.0545,-0.28,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,Portugal,2026-07-14,0.1,0.0439,-0.1,NORMAL,-0.23,NORMAL,0.0,NORMAL
Weekly,negativity,Puerto Rico,2026-07-14,0.0,0.0003,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Qatar,2026-07-14,0.0,0.0693,-0.19,NORMAL,-0.26,NORMAL,5.12,RED
Weekly,negativity,Romania,2026-07-14,0.1,0.0167,0.23,NORMAL,0.04,NORMAL,0.63,NORMAL
Weekly,negativity,Russia,2026-07-14,0.25,0.18,1.11,NORMAL,0.97,NORMAL,7.94,RED
Weekly,negativity,Rwanda,2026-07-14,0.0,0.0134,-0.35,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,negativity,Réunion,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Samoa,2026-07-14,0.0,0.0025,-0.05,NORMAL,-0.05,NORMAL,0.0,NORMAL
Weekly,negativity,San Marino,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,Saudi Arabia,2026-07-14,0.0,0.1104,-0.03,NORMAL,-0.2,NORMAL,0.0,NORMAL
Weekly,negativity,Senegal,2026-07-14,0.0,0.0261,-0.3,NORMAL,-0.3,NORMAL,0.0,NORMAL
Weekly,negativity,Serbia,2026-07-14,0.0,0.0515,-0.28,NORMAL,-0.25,NORMAL,0.0,NORMAL
Weekly,negativity,Seychelles,2026-07-14,0.0,0.0245,-0.31,NORMAL,-0.06,NORMAL,3.96,YELLOW
Weekly,negativity,Sierra Leone,2026-07-14,0.0,0.0132,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,Singapore,2026-07-14,0.0,0.1329,-0.52,NORMAL,0.42,NORMAL,10.05,RED
Weekly,negativity,Slovakia,2026-07-14,0.0,0.0043,-0.21,NORMAL,0.27,NORMAL,0.0,NORMAL
Weekly,negativity,Slovenia,2026-07-14,0.0,0.0077,-0.39,NORMAL,-0.39,NORMAL,4.03,YELLOW
Weekly,negativity,Solomon Islands,2026-07-14,0.05,0.0215,2.29,YELLOW,1.25,NORMAL,6.46,RED
Weekly,negativity,Somalia,2026-07-14,0.0,0.004,-0.18,NORMAL,-0.18,NORMAL,0.0,NORMAL
Weekly,negativity,South Africa,2026-07-14,0.0,0.0746,-0.23,NORMAL,-0.09,NORMAL,0.0,NORMAL
Weekly,negativity,South Korea,2026-07-14,0.35,0.1808,0.79,NORMAL,0.66,NORMAL,8.66,RED
Weekly,negativity,South Sudan,2026-07-14,0.0,0.0178,-0.15,NORMAL,-0.15,NORMAL,0.0,NORMAL
Weekly,negativity,Spain,2026-07-14,0.4625,0.0917,1.16,NORMAL,0.42,NORMAL,3.33,YELLOW
Weekly,negativity,Sri Lanka,2026-07-14,0.1,0.0444,0.41,NORMAL,0.27,NORMAL,0.24,NORMAL
Weekly,negativity,St. Helena,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,St. Kitts & Nevis,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,St. Lucia,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
Weekly,negativity,St. Vincent & Grenadines,2026-07-14,0.0,0.0,-0.0,NORMAL,-0.0,NORMAL,0.0,NORMAL
